Position,"Track Name",Artist,Streams,URL
54,"Wishing Well","Juice WRLD",356335,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
55,"Beat Box 3 (feat. DaBaby)",SpotemGottem,355165,https://open.spotify.com/track/6toQdWWc4noiOk3Eo5mVDS
56,Circles,"Post Malone",351539,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
57,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",349065,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
58,"Lucid Dreams","Juice WRLD",347623,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
59,"Watermelon Sugar","Harry Styles",347608,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
60,"Richer (feat. Polo G)","Rod Wave",347394,https://open.spotify.com/track/7HsjuVBM93Z2RoxjpWLgTT
61,"Dreams - 2004 Remaster","Fleetwood Mac",342745,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
62,"Come & Go (with Marshmello)","Juice WRLD",342296,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
63,"Come Through (feat. Chris Brown)",H.E.R.,340465,https://open.spotify.com/track/3krZxyBsWEHfEfJegYaWTd
64,Anyone,"Justin Bieber",338372,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
65,"Blueberry Faygo","Lil Mosey",338127,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
66,"Botella Tras Botella","Gera MX",337834,https://open.spotify.com/track/2MnLkFqY9Rpg9s3Zv6ZJdK
67,"4 Da Gang (with Roddy Ricch)","42 Dugg",337761,https://open.spotify.com/track/4KIkADzoVm3A10E9qyjsQ5
68,"We're Good","Dua Lipa",335376,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
69,Arcade,"Duncan Laurence",333240,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
70,"Cloud 9","Beach Bunny",333224,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
71,positions,"Ariana Grande",330653,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
72,"Therefore I Am","Billie Eilish",328605,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
73,"Holy (feat. Chance The Rapper)","Justin Bieber",325962,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
74,"Forever After All","Luke Combs",325728,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
75,"The Business",Tiësto,325317,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
76,"Talking to the Moon","Bruno Mars",321355,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
77,"No Role Modelz","J. Cole",316321,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
78,"LA NOCHE DE ANOCHE","Bad Bunny",316139,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
79,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",315813,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
80,Whoopty,CJ,314309,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
81,"The Box","Roddy Ricch",312266,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
82,Robbery,"Juice WRLD",309876,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
83,"Don't Start Now","Dua Lipa",309749,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
84,21,"Polo G",308412,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
85,"Someone You Loved","Lewis Capaldi",302624,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
86,goosebumps,"Travis Scott",297073,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
87,"Cupid's Chokehold / Breakfast in America","Gym Class Heroes",294389,https://open.spotify.com/track/2Lhdl74nwwVGOE2Gv35QuK
88,"you broke me first","Tate McRae",293153,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
89,Tombstone,"Rod Wave",292891,https://open.spotify.com/track/5pRTz4O2qOkr5nawemy6Wb
90,"Litty (feat. DaBaby)","Young Stoner Life",291102,https://open.spotify.com/track/2Zza7LeJBNz3R2xprlfrFS
91,"Wasted On You","Morgan Wallen",287913,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
92,"Mr. Brightside","The Killers",286356,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
93,"Hell Of A View","Eric Church",284548,https://open.spotify.com/track/4mXGooManGPH6xAWRAtRJU
