,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
55,Rasputin,Majestic,91215,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
56,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,90444,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
57,"Holy (feat. Chance The Rapper)","Justin Bieber",88331,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
58,Afterglow,Wilkinson,87085,https://open.spotify.com/track/6LW3Z1GqbL78TIjfDyg4zp
59,telepatía,"Kali Uchis",86557,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
60,34+35,"Ariana Grande",86217,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
61,"Another Love","Tom Odell",84567,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
62,"Location (feat. Burna Boy)",Dave,84538,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
63,Arcade,"Duncan Laurence",84101,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
64,"Didn't Know","Tom Zanetti",84035,https://open.spotify.com/track/3kNWyHdLVW1x6pn9EnSQ1H
65,"Met Him Last Night (feat. Ariana Grande)","Demi Lovato",83657,https://open.spotify.com/track/4yyX2Iu4xJjW9xMvBZKSBi
66,"Dreams - 2004 Remaster","Fleetwood Mac",83540,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
67,"Sweet Melody","Little Mix",83527,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
68,"Sweater Weather","The Neighbourhood",82340,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
69,"What’s Next",Drake,82218,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
70,"Shy Away","Twenty One Pilots",82052,https://open.spotify.com/track/2z0IupRlVRlDN5r2IVqHyN
71,Riptide,"Vance Joy",81809,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
72,"WAP (feat. Megan Thee Stallion)","Cardi B",81792,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
73,"you broke me first","Tate McRae",81615,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
74,"TPL x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",81167,https://open.spotify.com/track/2oW5T6viRcUuE6Ttk6TJ9B
75,"Prisoner (feat. Dua Lipa)","Miley Cyrus",81085,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
76,"Headshot (feat. Polo G & Fivio Foreign)","Lil Tjay",80640,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv
77,Golden,"Harry Styles",80246,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
78,"Lucid Dreams","Juice WRLD",80149,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
79,"Best Friend (feat. Doja Cat)",Saweetie,80020,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
80,"As I Am (feat. Khalid)","Justin Bieber",79421,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
81,"Black Hole",Griff,79272,https://open.spotify.com/track/6xw8ld1ztoCKifwTN6uGDq
82,"Do I Wanna Know?","Arctic Monkeys",78658,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
83,"Cloud 9","Beach Bunny",77330,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
84,"Someone To You",BANNERS,77263,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
85,Runaway,AURORA,76030,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
86,"Why'd You Only Call Me When You're High?","Arctic Monkeys",75770,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
87,HOLIDAY,"Lil Nas X",75600,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
88,"Money Talks (feat. Dave)",Fredo,74705,https://open.spotify.com/track/31gzwBma4iEppvk8um5ZGx
89,"Roses - Imanbek Remix","SAINt JHN",74423,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
90,"Tonight (feat. D-Block Europe & OBOY)","Ghost Killer Track",74345,https://open.spotify.com/track/6yxTnrfmP6IPqzmQNkSv3S
91,"Don't Start Now","Dua Lipa",74313,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
92,"Wishing Well","Juice WRLD",73849,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
93,"Slumber Party",Ashnikko,73534,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ
94,"Your New Boyfriend","Wilbur Soot",73126,https://open.spotify.com/track/4vLBnQtece15fFhqWxZvJP
95,"Bringing It Back","Digga D",72983,https://open.spotify.com/track/3io8SywLvvaJDxTU94phL7
96,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",72694,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
97,"Lemon Pepper Freestyle (feat. Rick Ross)",Drake,72382,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
98,"Goosebumps - Remix","Travis Scott",72278,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
99,"Before You Go","Lewis Capaldi",71587,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
100,"A92 x Fumez The Engineer - Plugged In Freestyle","Fumez The Engineer",69251,https://open.spotify.com/track/0goOUCNL6MYrqSVvGhvsxw
101,Robbery,"Juice WRLD",69041,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
102,"Take Me To Church",Hozier,68442,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
103,"Mood Swings (feat. Lil Tjay)","Pop Smoke",68369,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
104,"Lighter (feat. KSI)","Nathan Dawe",68046,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
105,"Track Star",Mooski,67998,https://open.spotify.com/track/5hChuUMe5iHfjkXgzj1D4b
106,"Day in the Life","Central Cee",67570,https://open.spotify.com/track/1o6x7iRcDQPEEg8YPgLeVA
107,"Wonderwall - Remastered",Oasis,67194,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
108,"Dance Monkey","Tones And I",66894,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
109,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",66465,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
110,"Laugh Now Cry Later (feat. Lil Durk)",Drake,65991,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
111,"One Dance",Drake,65696,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
112,Falling,"Harry Styles",65146,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
113,"All Girls Are The Same","Juice WRLD",64609,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
114,F.N,"Lil Tjay",64337,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
115,Yellow,Coldplay,64199,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
116,"Train Wreck","James Arthur",63769,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
117,"Rain On Me (with Ariana Grande)","Lady Gaga",63768,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
118,"Say You Won't Let Go","James Arthur",62729,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,SugarCrash!,ElyOtto,62606,https://open.spotify.com/track/2ePtv8MlBO9nuuXABqAfEX
120,"The Less I Know The Better","Tame Impala",62297,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
121,"Wants and Needs (feat. Lil Baby)",Drake,62181,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
122,"The Chain - 2004 Remaster","Fleetwood Mac",62134,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
123,"Blueberry Faygo","Lil Mosey",62018,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
124,"Run It Up (feat. Offset & Moneybagg Yo)","Lil Tjay",61965,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP
125,"Dancing in the Moonlight",Toploader,61567,https://open.spotify.com/track/3Fzlg5r1IjhLk2qRw667od
126,Dior,"Pop Smoke",61498,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
127,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",60502,https://open.spotify.com/track/03snIuKJr5u7zpyp9zpQMU
128,"Adore You","Harry Styles",59702,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
129,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",59599,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
130,Payphone,"Maroon 5",59473,https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
131,Classic,MKTO,59386,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
132,Shallow,"Lady Gaga",58668,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
133,Bruises,"Lewis Capaldi",58560,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
134,"lovely (with Khalid)","Billie Eilish",58465,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
135,"Lasting Lover",Sigala,58169,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
136,"Pumped Up Kicks","Foster The People",58039,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
137,"Somebody That I Used To Know",Gotye,57629,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
138,"Lonely (with benny blanco)","Justin Bieber",57624,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
139,"Looking For Me","Paul Woolford",57539,https://open.spotify.com/track/2KYnSFIrSbaKUXWetW7Klt
140,"Dancing With The Devil","Demi Lovato",57476,https://open.spotify.com/track/0VQ3GSPdl4njPOr3lyaoaD
141,Naive,"The Kooks",57207,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU
142,UFO,"D-Block Europe",56927,https://open.spotify.com/track/7G5VNGDnHt414PyL8rosns
143,goosebumps,"Travis Scott",56495,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
144,willow,"Taylor Swift",56297,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
145,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack","Bee Gees",56174,https://open.spotify.com/track/2cX2coZS1PYBfPs8wgbdWE
146,"Savage Love (Laxed - Siren Beat)","Jawsh 685",56078,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
147,Medicine,"James Arthur",56065,https://open.spotify.com/track/78lAToqaV3enWqR7roYVP2
148,Hayloft,"Mother Mother",55895,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq
149,Circles,"Post Malone",55846,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
150,"Therefore I Am","Billie Eilish",55702,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
151,"Welcome To Brixton",SR,55656,https://open.spotify.com/track/7kQUdVjev73xIuwu7W6YW9
152,"Daddy Issues","The Neighbourhood",55630,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
153,Believer,"Imagine Dragons",55517,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
154,"Godzilla (feat. Juice WRLD)",Eminem,55312,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
155,Pompeii,Bastille,55278,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795
156,505,"Arctic Monkeys",55070,https://open.spotify.com/track/58ge6dfP91o9oXMzq3XkIS
157,"Don't Look Back in Anger - Remastered",Oasis,55046,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd
158,"Talking to the Moon","Bruno Mars",54957,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
159,"Afraid (feat. HARLEE)","James Hype",54778,https://open.spotify.com/track/4FUFk1uJuPtUJrDQ8ZSylK
160,"Smells Like Teen Spirit",Nirvana,54764,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
161,"The Box","Roddy Ricch",54514,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
162,"No Role Modelz","J. Cole",54505,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
163,"The Real Slim Shady",Eminem,54484,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR
164,"death bed (coffee for your head)",Powfu,54365,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
165,"Marea (We’ve Lost Dancing)","Fred again..",54243,https://open.spotify.com/track/1t0Jmqg1pKVBbxjQFZebeR
166,"GREECE (feat. Drake)","DJ Khaled",54232,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
167,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",54223,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
168,"Juicy - 2005 Remaster","The Notorious B.I.G.",54092,https://open.spotify.com/track/5ByAIlEEnxYdvpnezg7HTX
169,Ophelia,"The Lumineers",53962,https://open.spotify.com/track/5NORWMFC27ywGSZxi8uquP
170,"bad guy","Billie Eilish",53926,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
171,"Ladbroke Grove","AJ Tracey",53923,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
172,"See Nobody","Wes Nelson",53914,https://open.spotify.com/track/0osdzA0D159EUmBcrwMcB4
173,"Counting Stars",OneRepublic,53864,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
174,"Bohemian Rhapsody - Remastered 2011",Queen,53733,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
175,"Sex on Fire","Kings of Leon",53582,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45
176,"What You Know","Two Door Cinema Club",53459,https://open.spotify.com/track/3UjtIALeg72qmJiKPWBvM3
177,"Let Her Go",Passenger,53269,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
178,"West Ten","AJ Tracey",53221,https://open.spotify.com/track/33EGYJLLwz56YIP5Ex9VKs
179,"Wake Me Up",Avicii,53100,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
180,"Wellerman - Sea Shanty","Nathan Evans",52700,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
181,"Come & Go (with Marshmello)","Juice WRLD",52641,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
182,"She Moves In Her Own Way","The Kooks",52578,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq
183,"Take You Dancing","Jason Derulo",52485,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
184,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",52398,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
185,"Rover (feat. DTG)",S1mba,52339,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
186,Toxic,"Digga D",52326,https://open.spotify.com/track/7EZA4wXtnlZBiJQibMvtyA
187,Promiscuous,"Nelly Furtado",52303,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
188,"Jocelyn Flores",XXXTENTACION,52000,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
189,Lonely,"Joel Corry",51837,https://open.spotify.com/track/2ZEq4HT450Ye9IFGPTl9qV
190,Afterglow,"Ed Sheeran",51724,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
191,"Don't Stop Me Now - Remastered 2011",Queen,51701,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
192,"No Time For Tears","Nathan Dawe",51538,https://open.spotify.com/track/2Rr1INov0ckj7bLTsk9LV1
193,"Love Story (Taylor’s Version)","Taylor Swift",51522,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
194,"Breaking Me",Topic,51473,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
195,Heather,"Conan Gray",51466,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
196,"Go Crazy","Chris Brown",51311,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
197,"Everywhere - 2017 Remaster","Fleetwood Mac",51108,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
198,"Shut Up and Dance","WALK THE MOON",51101,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
199,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",51094,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
200,"Shape of You","Ed Sheeran",51057,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
