Position,"Track Name",Artist,Streams,URL
42,Polvo,"Nicky Jam",95733,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
43,"Tan Enamorados",CNCO,88994,https://open.spotify.com/track/1yc7ERfIzFxPP1E0OFRvp0
44,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,87859,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
45,Bésame,"El Reja",82311,https://open.spotify.com/track/5uD4fcXch2qE5LYeyDipA1
46,"Mi Niña",Wisin,81293,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
47,"Una Locura",Ozuna,80960,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
48,"No Toque Mi Naik","Nicki Nicole",80918,https://open.spotify.com/track/0TBbNYzmtCfN5cpZSCVNIz
49,TURRA,Cazzu,80261,https://open.spotify.com/track/4w3R0drhPCc7zeO2OtBV8r
50,"Levitating (feat. DaBaby)","Dua Lipa",78810,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
51,Hawái,Maluma,78342,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
52,"Chica Ideal","Sebastian Yatra",77029,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
53,"TE MUDASTE","Bad Bunny",75765,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
54,"Malianteo 420",L-Gante,72534,https://open.spotify.com/track/6NKrW1a2OYNwAXuN4MgwXi
55,"El Mismo Aire","La K'onga",71575,https://open.spotify.com/track/7onMf0QvWgRba2MRxG27yj
56,"Volando Bajito",Duki,69382,https://open.spotify.com/track/12jSmESshrWPt8a09aDRiI
57,"Vida de Rico",Camilo,69381,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
58,"Hasta Que Me Olvides","Luis Miguel",68508,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
59,"La Tóxica",Farruko,67440,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
60,"Me Fije","Alex Rose",67369,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
61,"En Tu Cuerpo - Remix",Lyanno,66977,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
62,Muriendome,Duki,65955,https://open.spotify.com/track/07cpSOrJeK2TNrbLXq3hCG
63,"Barrio Prendido","The La Planta",65212,https://open.spotify.com/track/2I3qA0KslRCxFTfZnPyDhf
64,"I Don't Know",Duki,65028,https://open.spotify.com/track/14OsvO7eecMfOIdRClquk9
65,"De Cora <3","Rauw Alejandro",63872,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
66,DELITO,"Nathy Peluso",63703,https://open.spotify.com/track/0K3dGPXHVALEqW8EEQGc3T
67,"Sudor y Trabajo",Duki,63244,https://open.spotify.com/track/3AmJtRGSWQnAxZw21MisM2
68,"Travesuras - Remix","Nio Garcia",62921,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
69,"Tattoo - Remix with Camilo","Rauw Alejandro",62874,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
70,Titubeo,L-Gante,60850,https://open.spotify.com/track/23UX82uDIfCUUneRfzDTD5
71,Sol,Duki,59553,https://open.spotify.com/track/41tkGjGDeoInSqQTFTPluG
72,"Fan de Tus Fotos","Nicky Jam",58953,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
73,"Ya No Más","Fer Palacio",58640,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
74,"Mi Diablo",Duki,58292,https://open.spotify.com/track/550z5AYBsRxrOxHL934ZZS
75,"Tú Me Dejaste De Querer","C. Tangana",57689,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
76,"Ayer Me Llamó Mi Ex – Remix",KHEA,56815,https://open.spotify.com/track/59nnGpAU3AiL2tD0o2It11
77,"Parce (feat. Justin Quiles)",Maluma,56462,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
78,Cuanto,Duki,56260,https://open.spotify.com/track/1wpEE0aGB9p8uNHRtmpqMc
79,"Leave The Door Open","Bruno Mars",55653,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
80,"Watermelon Sugar","Harry Styles",55294,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
81,"Blinding Lights","The Weeknd",54220,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
82,"Hasta Abajo","Kevin Roldan",54143,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
83,"Don't Start Now","Dua Lipa",53512,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
84,Ticket,Duki,52192,https://open.spotify.com/track/6JAtYFDUmBpKkr6nlsLUNI
85,Lassie,"La Joaqui",51364,https://open.spotify.com/track/4d9T4bHs1vFSyk1EeB075m
86,512,Mora,51164,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
87,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",50965,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
88,Luna,Asan,50481,https://open.spotify.com/track/4eea4bKE9G2rl8FQ3oH7dw
89,"Ella Es Mi Bitch",Duki,50289,https://open.spotify.com/track/6gAhoYC40nPWRXfc5Gq04H
90,"La Curiosidad","Jay Wheeler",50126,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
91,Aloha,Maluma,49353,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
92,Rapido,Duki,49254,https://open.spotify.com/track/0BgOFYvlrmnNO5lXA3Km9T
93,"Ropa Cara",Camilo,49026,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l
94,Money,Oscu,48968,https://open.spotify.com/track/5ijEzgYl78MHZP17Zashqj
95,"Relación - Remix",Sech,48829,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
96,Despeinada,Ozuna,48643,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
97,"Fifty Fifty",Duki,47799,https://open.spotify.com/track/5B84PuLYzNjHvfy5EpgsfW
98,"Combi Nueva",Papichamp,47590,https://open.spotify.com/track/25YMD8Bf1CiQvAsYz5Bq0p
99,Runaway,AURORA,47560,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
100,"drivers license","Olivia Rodrigo",46966,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
101,"Me Gusta","Ciro y los Persas",46650,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf
102,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",46514,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
103,Jeans,"Justin Quiles",45853,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
104,"High (Remix)","Maria Becerra",45815,https://open.spotify.com/track/2HpbDdD3JLpAPMJFYCeC6o
105,"Previa y Cachengue 39","Fer Palacio",44794,https://open.spotify.com/track/75ZJZQdiIVj2QK2I4hkjoN
106,"Mamichula - con Nicki Nicole",Trueno,44653,https://open.spotify.com/track/0TUW9faHNaBmi89wsYGp9y
107,"La Llevo Al Cielo","Yung Caza",44504,https://open.spotify.com/track/1vaEeP4Su6M4ItEPW51Ll5
108,Millones,Camilo,44297,https://open.spotify.com/track/3YAnNBdk0uHyakXXzMbNJq
109,"Nunca quise",Intoxicados,43858,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
110,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",43368,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
111,"La Incondicional","Luis Miguel",41790,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
112,"EL PONY","Daddy Yankee",41451,https://open.spotify.com/track/3ymdUMzgylwrSfpxdlCUWV
113,"Miedito o Qué? (feat. KAROL G)","Ovy On The Drums",41428,https://open.spotify.com/track/7MoZgM6AsQaZw14WnKopuy
114,Bonita,"El Reja",41165,https://open.spotify.com/track/4KlrEwjhXnHLtmKauxVHJz
115,Valentino,Duki,40782,https://open.spotify.com/track/27uT2ouF88miD988lpgkm5
116,"Seguir Viviendo Sin Tu Amor","Luis Alberto Spinetta",40545,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg
117,"Hold On","Justin Bieber",40044,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
118,LOCATION,"KAROL G",39971,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
119,"Tu Veneno","J Balvin",39615,https://open.spotify.com/track/5KFHrrBMyGj5MhVbZMM3ts
120,Mirenla,"Ciro y los Persas",39553,https://open.spotify.com/track/027NtsXW0vpDFhzxsJKmTL
121,2/Catorce,"Rauw Alejandro",39185,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
122,"Save Your Tears","The Weeknd",39043,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
123,"Cómo estás","Ke Personajes",38846,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
124,"Si Me Tomo una Cerveza - Remix",Migrantes,38792,https://open.spotify.com/track/7oySelE0Cb5q1TBBSPZJT2
125,"Otra Noche Sin Ti","J Balvin",38616,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
126,Levitating,"Dua Lipa",38580,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
127,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,38496,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
128,"Más De La Una","Piso 21",38293,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
129,"Por Mil Noches",Airbag,38231,https://open.spotify.com/track/10zSgbysU2KyVTrcRmtu62
130,"YSY A: Bzrp Music Sessions, Vol. 37",Bizarrap,38175,https://open.spotify.com/track/1xXQCSt0xkfeGhe18ey2p8
131,"Ay, DiOs Mío!","KAROL G",37844,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
132,"Prisoner (feat. Dua Lipa)","Miley Cyrus",37764,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
133,"Las Nenas (feat. La Duraca)","Natti Natasha",37749,https://open.spotify.com/track/2KTCXvWUbqfiinbFe7PJKP
134,"Ahora Te Puedes Marchar","Luis Miguel",37595,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
135,Favorito,Camilo,36638,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
136,"Spaghetti del Rock",Divididos,36392,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr
137,Bonita,Jeeiph,36006,https://open.spotify.com/track/2Q7KYjCv7XaLc0KRGY9m50
138,Flaca,"Andrés Calamaro",35914,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED
139,"Clandestina 420",L-Gante,35710,https://open.spotify.com/track/0XWzDEVuBofFsZMTcVc5Rc
140,"Mi Cuarto","Jerry Di",35675,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
141,"Break My Heart","Dua Lipa",35328,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
142,"Dejaría Todo",CNCO,35284,https://open.spotify.com/track/1ZN2Dat0KrO0xqr9t8QP9r
143,"We're Good","Dua Lipa",35238,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
144,"Juntos a la Par",Pappo,34796,https://open.spotify.com/track/1Ig4pCPanhzXl7C86MmBUc
145,"deja vu","Olivia Rodrigo",34794,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
146,"Amor (Ft. Mon Laferte) - MTV Unplugged","Los Auténticos Decadentes",34727,https://open.spotify.com/track/1QjfU3jkGInap7Vm9lVJIQ
147,"Heartbreak Anniversary",Giveon,34484,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
148,DUDADE,Dillom,34357,https://open.spotify.com/track/1mjHyr9e7uP0QisX3y7a6T
149,Olvídala,"Los Palmeras",34335,https://open.spotify.com/track/0cXGtTRfQKSHojilCoBAOd
150,"AYNEA REMIX",FMK,33707,https://open.spotify.com/track/5dDxdj2MrqrYCGzqXfJycL
151,"Un Poco de Amor Francés","Patricio Rey y sus Redonditos de Ricota",33695,https://open.spotify.com/track/1MRhIdcloOD0uiiG3ybXGX
152,"Si Me Dices Que Sí",Reik,33670,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
153,"Astronaut In The Ocean","Masked Wolf",33651,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
154,"Canción Bonita","Carlos Vives",33551,https://open.spotify.com/track/5iF33sXejXwfTuidVHMll0
155,Inocente,"La Delio Valdez",33193,https://open.spotify.com/track/1DFDbSWdESvzWHHAe6BCQ3
156,"ECKO | DJ TAO TURREO session #1","DJ Tao",33027,https://open.spotify.com/track/52Fw40zkJt0rFW5qkB2uJt
157,Crimen,"Gustavo Cerati",32990,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp
158,Tusa,"KAROL G",32967,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
159,"Pasos Al Costado",Turf,32914,https://open.spotify.com/track/7upAH0ezzsThyvr33YKn4u
160,"Se Te Nota (with Guaynaa)","Lele Pons",32807,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
161,Arcade,"Duncan Laurence",32712,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
162,"Cerca de tí - Remix","Tiago PZK",32684,https://open.spotify.com/track/51g3eI9dcemoeyk2mSe8wN
163,"Trátame Suavemente - Remasterizado 2007","Soda Stereo",32642,https://open.spotify.com/track/65DBZofI0b79kfHTcWWDuU
164,"Uno Mas Uno - Original",L-Gante,32516,https://open.spotify.com/track/7ovzcvuVMPeVFdOW9K48rS
165,"Culpable O No - Miénteme Como Siempre","Luis Miguel",32269,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
166,"Christian Dior","Jhay Cortez",32118,https://open.spotify.com/track/4jOBQxq4Ffd8DDrsN4wPOR
167,"Campanas en la Noche","Los Tipitos",32061,https://open.spotify.com/track/0C9V5jMElp7laZZdsCHufD
168,"Adore You","Harry Styles",31946,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
169,Olvídate,"Kidd Keo",31917,https://open.spotify.com/track/6Y4EGEbQvkh5s3hqcCknca
170,"L-Gante RKT - Remix","DJ Tao",31698,https://open.spotify.com/track/6K87ggCFX2HjenI7buepQM
171,"Every Breath You Take","The Police",31634,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
172,"Algo Mágico","Rauw Alejandro",31604,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
173,Creo,Callejeros,31369,https://open.spotify.com/track/5Bi9Cq5oVFy1OtUgecbegZ
174,"Agua de Jamaica",Maluma,31178,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
175,"El Mismo Aire - con Pablo Alborán",Camilo,31073,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
176,Golden,"Harry Styles",30898,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
177,"Perreo Pesau'","Rauw Alejandro",30789,https://open.spotify.com/track/5bQ9rtAfOUbPmuxjPK8zDp
178,Dynamite,BTS,30676,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
179,"Previa y Cachengue 38 - Remix","Fer Palacio",30375,https://open.spotify.com/track/1ba1ZedHHXyiQdFQM2Baak
180,"Amor en Coma","Manuel Turizo",30284,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
181,"The Business",Tiësto,30280,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
182,"Hola - Remix",Dalex,30236,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
183,"Es Tan Grande Este Amor","Rodrigo Tapari",30217,https://open.spotify.com/track/2jV2BWkFNLbqOb8wqVR9iC
184,"Me Vas a Extrañar - En Vivo","Damas Gratis",30198,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
185,"Flasheaste Amor",Agapornis,30197,https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C
186,"El Goloso RKT","Mambo DJ",30156,https://open.spotify.com/track/2yRhEaUfmf47BMfmztA2lu
187,"Quiere Bailoteo",Rhino,30133,https://open.spotify.com/track/0XZfill5W1wJIEsDElZUhg
188,"Mala Costumbre","Manuel Turizo",30068,https://open.spotify.com/track/09WuqcTbf8iMRn8W4N8xBX
189,"Se Picó",#TocoParaVos,30033,https://open.spotify.com/track/2VnNaJFGInEJ0R5GkSQ7IP
190,"Ocho Cuarenta",Rodrigo,30011,https://open.spotify.com/track/6jDx3MNG0yJdrvEBZohKBE
191,"Un Ángel para Tu Soledad","Patricio Rey y sus Redonditos de Ricota",29986,https://open.spotify.com/track/7fbuABzGfagLWkI54bxL6c
192,"Ella Dijo",Estelares,29976,https://open.spotify.com/track/6cFf4Jfy7ThUwGzbqFcZsx
193,positions,"Ariana Grande",29952,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
194,"Quiéreme Mientras Se Pueda","Manuel Turizo",29940,https://open.spotify.com/track/1WH3iquIQXnSPwUzlROT8R
195,"Dance Monkey","Tones And I",29860,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
196,"No Bailo Pa Ti",Migrantes,29721,https://open.spotify.com/track/6pveQFGqbuSqV26wR6E8Gr
197,"La Jeepeta - Remix","Nio Garcia",29709,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
198,"Muero de Fiesta Este Finde",Duki,29628,https://open.spotify.com/track/7vUZ4l9XWZLlYdkaRw5kXh
199,"Someone You Loved","Lewis Capaldi",29562,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
200,"Una Cerveza",Rafaga,29545,https://open.spotify.com/track/3LNZSTiwQYL7BnTfHvIOII
