,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
141,"Amor en Coma","Manuel Turizo",2059,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
142,"CUANDO ME VEN","Myke Towers",2049,https://open.spotify.com/track/0UlinN0HQMMvezbjG8Ff6U
143,AYAYAY!,"Christian Nodal",2034,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN
144,"SR DE LOS CIELOS","Myke Towers",2033,https://open.spotify.com/track/3iug2F7ByIBMVkmLGgt3ir
145,"De Cora <3","Rauw Alejandro",2019,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
146,"Someone You Loved","Lewis Capaldi",2005,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
147,"Quiéreme Mientras Se Pueda","Manuel Turizo",2005,https://open.spotify.com/track/1WH3iquIQXnSPwUzlROT8R
148,"Me La Avente","Carin Leon",1994,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
149,Bonita,Jeeiph,1991,https://open.spotify.com/track/2Q7KYjCv7XaLc0KRGY9m50
150,"Botella Tras Botella","Freddy Perez",1985,https://open.spotify.com/track/5RJ3TSgTlK9DDv4Jx344yq
151,"Adore You","Harry Styles",1984,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
152,"Caramelo - Remix",Ozuna,1980,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
153,"Soltera - Remix",Lunay,1972,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
154,"SORRY PAPI","Bad Bunny",1946,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk
155,LEYENDAS,"KAROL G",1945,https://open.spotify.com/track/5vQy9fwVJTeLsaX9IOpCcp
156,Jangueo,"Alex Rose",1944,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
157,"Toda Remix - Remix","Alex Rose",1934,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
158,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",1928,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
159,"Viendo el Techo","Jay Wheeler",1925,https://open.spotify.com/track/0iWxrdjwEGOrTC9AszgAJk
160,Fantasias,"Rauw Alejandro",1923,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
161,"LO INVERTÍ","Myke Towers",1915,https://open.spotify.com/track/1zgzf9LXZxLIY1cXC7pEfE
162,"Ella Y Yo - Featuring Don Omar",Aventura,1913,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
163,"HOY COBRÉ","Bad Bunny",1912,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J
164,"Me Dediqué a Perderte","Alejandro Fernández",1902,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
165,"Sal y Perrea",Sech,1900,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
166,"Te Va Bien (with Arcangel & Becky G feat. Darell)",KEVVO,1892,https://open.spotify.com/track/7G1o084VGIPA5TAbUSgADQ
167,"Mood (feat. iann dior)",24kGoldn,1878,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
168,120,"Bad Bunny",1868,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l
169,"JOVEN LEYENDA","Myke Towers",1864,https://open.spotify.com/track/6uD3PAU7twkPP4o13w49R4
170,"Si Te Falta Alguien","Christian Nodal",1863,https://open.spotify.com/track/5KcuLISuSBnMFAPVhFnHr5
171,Diles,"Bad Bunny",1858,https://open.spotify.com/track/6C1RD7YQVvt3YQj0CmuTeu
172,China,"Anuel AA",1852,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
173,Antes,"Anuel AA",1850,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
174,"Adicto (with Anuel AA & Ozuna)",Tainy,1839,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
175,"ANTES QUE SE ACABE","Bad Bunny",1836,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN
176,CUENTA,"Myke Towers",1833,https://open.spotify.com/track/2J19dDdM6nmKDbN4AVJ1R4
177,Relación,Sech,1830,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
178,"Mala Costumbre","Manuel Turizo",1822,https://open.spotify.com/track/09WuqcTbf8iMRn8W4N8xBX
179,"Pa' Que Retozen","Tego Calderon",1821,https://open.spotify.com/track/5YJ4BVvTFmVCxUyhKejHfR
180,"El Efecto","Rauw Alejandro",1808,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
181,"El Envidioso","Los Dos Carnales",1807,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
182,"UN PESO","J Balvin",1803,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
183,"La Casita","Banda MS de Sergio Lizárraga",1801,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
184,"Sensación del Bloque",Randy,1791,https://open.spotify.com/track/3FDkagYrIceOTgy8canfLs
185,"Devuélveme a mi chica","Hombres G",1788,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
186,"Hold On","Justin Bieber",1784,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
187,"TE DESEO LO MEJOR","Bad Bunny",1769,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4
188,"El Güero (Feat. Marca MP)","Grupo Firme",1758,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
189,Desnudarte,Brytiago,1756,https://open.spotify.com/track/3wrBFPDRyIGyGXxGSc970M
190,Infeliz,Arcangel,1755,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
191,Procura,"ChiChi Peralta",1746,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf
192,"Every Breath You Take","The Police",1744,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
193,"Madrid (feat. Myke Towers)",Maluma,1731,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
194,"Vámonos a Marte","Kevin Kaarl",1729,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
195,Caraluna,Bacilos,1727,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
196,"Mírame - Remix","Nio Garcia",1724,https://open.spotify.com/track/7meQTf97i7gyAzeHTLIytv
197,"Me Fije","Alex Rose",1718,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
198,"Dance Monkey","Tones And I",1715,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
199,"Culpable O No - Miénteme Como Siempre","Luis Miguel",1714,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
200,"GIRL LIKE ME","Black Eyed Peas",1714,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
