Position,"Track Name",Artist,Streams,URL
121,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,51292,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
122,"Dieu merci",Dadju,51274,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
123,"À la fête",UZI,50956,https://open.spotify.com/track/5TyBXMmVCtAxpOMTCILl8C
124,"drivers license","Olivia Rodrigo",50839,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
125,VVV,Booba,50807,https://open.spotify.com/track/0Q1ZthgaRH9sLIHHDrzX4X
126,Obito,BU$HI,50593,https://open.spotify.com/track/2bXRmU7X5Te9FCBEjlwUEx
127,"Rather Be You","Tom Gregory",50470,https://open.spotify.com/track/1My8oKezaFe1yuwowQKHuy
128,"Ma Play",Naza,50463,https://open.spotify.com/track/3ijQFCjoldvRJjOn4AK4iS
129,Zipette,Ninho,49865,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
130,"Lifestyle (feat. Adam Levine)","Jason Derulo",49334,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
131,Bolivienne,Niska,49049,https://open.spotify.com/track/66ekL2hBXsDLZcC8on0hvX
132,"Djomb - Bien ou quoi",Bosh,48491,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
133,HOLIDAY,"Lil Nas X",48398,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
134,"Ne reviens pas",Gradur,48265,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
135,Vivre,47ter,48180,https://open.spotify.com/track/5dZ9YFidvSqVK44PfxhJmB
136,Nous,"Julien Doré",48152,https://open.spotify.com/track/1kYjNPTvZ8G68dYTkG3BqD
137,"Ghini Ghini (feat. Zola)",Kodes,48134,https://open.spotify.com/track/3qDICBGWYjvp3G7vdDXu2Q
138,"Freeze Raël","Freeze corleone",47635,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
139,"La meilleure",Hatik,47532,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
140,Demain,RK,47448,https://open.spotify.com/track/5F3a25TCO9EpVjGxhAn9Rc
141,"Le bruit des applaudissements",SDM,47334,https://open.spotify.com/track/2BLJJmV6hj5nJ5mkEj2LoJ
142,"Jerusalema (feat. Nomcebo Zikode)","Master KG",47150,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
